benchmark_id,timestamp,device,runtime_backend,run_name,run_dir,experiment_name,model_label,training_label,model_type,seq_len,num_ports,execution_mode,requested_precision_profile,effective_execution_dtype,batch_size,num_threads,status,skip_reason,graph_prep_time_ms,warmup_iters,measure_iters,mean_latency_ms,std_latency_ms,min_latency_ms,p50_latency_ms,p90_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms,throughput_samples_per_sec,samples_per_ms,p50_latency_us,latency_per_sample_us,throughput_per_thread,trainable_parameters,macs_per_sample,flops_per_sample_estimate,thread_group,threads_per_physical_core_ratio,threads_per_logical_cpu_ratio,cpu_model_name,cpu_capability,cpu_flag_summary,mkldnn_available,mkldnn_enabled,onednn_version,onnxruntime_version,onnxruntime_providers,openvino_version,openvino_device,logical_cpu_count,physical_cpu_count,hostname,python_version,pytorch_version
20260424_113333,2026-04-24T11:34:10.396116,cpu,pytorch,full_mlp_capacity_search_hd32_depth2,/home/liangyi/SRS_AI/Model_AIIC_refactor/experiments_refactored/20260422_050408_full_mlp_capacity_search_v2/full_mlp_capacity_search_hd32_depth2,full_mlp_capacity_search_v2,full_mlp_capacity_search_hd32_depth2,supervised_nmse_plateau,full_mlp,12,6,jit,fp32,float32,1,1,ok,,53.798064,3,5,0.0429526,0.003433057331301065,0.038982,0.041081,0.0471086,0.0471898,0.04725476,0.047271,23281.47772195397,23.28147772195397,41.080999999999996,41.080999999999996,23281.47772195397,3600,3456,7128,single-thread,0.015625,0.0078125,Intel(R) Xeon(R) Platinum 8358 CPU $@ $@,AVX512,"avx2,avx512f,avx512bw,avx512vl,avx512_vnni,fma",True,True,,,,,,128,64,nex-flexran-gpu-01,3.11.9,2.1.2+cu121
20260424_113333,2026-04-24T11:34:10.396116,cpu,pytorch,full_mlp_capacity_search_hd32_depth2,/home/liangyi/SRS_AI/Model_AIIC_refactor/experiments_refactored/20260422_050408_full_mlp_capacity_search_v2/full_mlp_capacity_search_hd32_depth2,full_mlp_capacity_search_v2,full_mlp_capacity_search_hd32_depth2,supervised_nmse_plateau,full_mlp,12,6,jit,fp32,float32,128,1,ok,,55.619668,3,5,0.0582834,0.0030492303684700518,0.054963,0.057437,0.0619188,0.0620294,0.06211788,0.06214,2196165.6320667635,2196.1656320667635,57.437000000000005,0.44872656250000004,2196165.6320667635,3600,3456,7128,single-thread,0.015625,0.0078125,Intel(R) Xeon(R) Platinum 8358 CPU $@ $@,AVX512,"avx2,avx512f,avx512bw,avx512vl,avx512_vnni,fma",True,True,,,,,,128,64,nex-flexran-gpu-01,3.11.9,2.1.2+cu121
20260424_113333,2026-04-24T11:34:10.396116,cpu,onnxruntime,full_mlp_capacity_search_hd32_depth2,/home/liangyi/SRS_AI/Model_AIIC_refactor/experiments_refactored/20260422_050408_full_mlp_capacity_search_v2/full_mlp_capacity_search_hd32_depth2,full_mlp_capacity_search_v2,full_mlp_capacity_search_hd32_depth2,supervised_nmse_plateau,full_mlp,12,6,onnxruntime,fp32,float32,1,1,ok,,2.949399,3,5,0.0144178,0.001381951576575677,0.012922,0.014089,0.0160862,0.0162416,0.01636592,0.016397,69358.709373136,69.358709373136,14.089,14.089,69358.709373136,3600,3456,7128,single-thread,0.015625,0.0078125,Intel(R) Xeon(R) Platinum 8358 CPU $@ $@,AVX512,"avx2,avx512f,avx512bw,avx512vl,avx512_vnni,fma",True,True,,1.23.2,CPUExecutionProvider,,,128,64,nex-flexran-gpu-01,3.11.9,2.1.2+cu121
20260424_113333,2026-04-24T11:34:10.396116,cpu,onnxruntime,full_mlp_capacity_search_hd32_depth2,/home/liangyi/SRS_AI/Model_AIIC_refactor/experiments_refactored/20260422_050408_full_mlp_capacity_search_v2/full_mlp_capacity_search_hd32_depth2,full_mlp_capacity_search_v2,full_mlp_capacity_search_hd32_depth2,supervised_nmse_plateau,full_mlp,12,6,onnxruntime,fp32,float32,128,1,ok,,3.074429,3,5,0.033291600000000005,0.001368771799826399,0.03194,0.032706,0.034989,0.035254,0.035466000000000004,0.035519,3844813.7067608642,3844.813706760864,32.705999999999996,0.25551562499999997,3844813.7067608642,3600,3456,7128,single-thread,0.015625,0.0078125,Intel(R) Xeon(R) Platinum 8358 CPU $@ $@,AVX512,"avx2,avx512f,avx512bw,avx512vl,avx512_vnni,fma",True,True,,1.23.2,CPUExecutionProvider,,,128,64,nex-flexran-gpu-01,3.11.9,2.1.2+cu121
20260424_113333,2026-04-24T11:34:10.396116,cpu,openvino,full_mlp_capacity_search_hd32_depth2,/home/liangyi/SRS_AI/Model_AIIC_refactor/experiments_refactored/20260422_050408_full_mlp_capacity_search_v2/full_mlp_capacity_search_hd32_depth2,full_mlp_capacity_search_v2,full_mlp_capacity_search_hd32_depth2,supervised_nmse_plateau,full_mlp,12,6,openvino,fp32,float32,1,1,ok,,109.552383,3,5,0.1547602,0.007302298032811308,0.144325,0.154059,0.16294999999999998,0.164688,0.1660784,0.166426,6461.609638653867,6.461609638653867,154.059,154.059,6461.609638653867,3600,3456,7128,single-thread,0.015625,0.0078125,Intel(R) Xeon(R) Platinum 8358 CPU $@ $@,AVX512,"avx2,avx512f,avx512bw,avx512vl,avx512_vnni,fma",True,True,,,,2026.1.0,CPU,128,64,nex-flexran-gpu-01,3.11.9,2.1.2+cu121
20260424_113333,2026-04-24T11:34:10.396116,cpu,openvino,full_mlp_capacity_search_hd32_depth2,/home/liangyi/SRS_AI/Model_AIIC_refactor/experiments_refactored/20260422_050408_full_mlp_capacity_search_v2/full_mlp_capacity_search_hd32_depth2,full_mlp_capacity_search_v2,full_mlp_capacity_search_hd32_depth2,supervised_nmse_plateau,full_mlp,12,6,openvino,fp32,float32,128,1,ok,,128.208008,3,5,0.1960576,0.014998399122573046,0.181866,0.18837,0.2147758,0.2178454,0.22030108,0.220915,652869.3608408957,652.8693608408956,188.37,1.471640625,652869.3608408957,3600,3456,7128,single-thread,0.015625,0.0078125,Intel(R) Xeon(R) Platinum 8358 CPU $@ $@,AVX512,"avx2,avx512f,avx512bw,avx512vl,avx512_vnni,fma",True,True,,,,2026.1.0,CPU,128,64,nex-flexran-gpu-01,3.11.9,2.1.2+cu121
