benchmark_id,timestamp,device,run_name,run_dir,experiment_name,model_label,training_label,model_type,seq_len,num_ports,execution_mode,requested_precision_profile,effective_execution_dtype,batch_size,num_threads,status,skip_reason,graph_prep_time_ms,warmup_iters,measure_iters,mean_latency_ms,std_latency_ms,min_latency_ms,p50_latency_ms,p90_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms,throughput_samples_per_sec,samples_per_ms,p50_latency_us,latency_per_sample_us,throughput_per_thread,trainable_parameters,macs_per_sample,flops_per_sample_estimate,thread_group,threads_per_physical_core_ratio,threads_per_logical_cpu_ratio,cpu_model_name,cpu_capability,cpu_flag_summary,mkldnn_available,mkldnn_enabled,onednn_version,logical_cpu_count,physical_cpu_count,hostname,python_version,pytorch_version
20260422_131948,2026-04-22T19:47:25.032055,cpu,full_mlp_capacity_search_hd128_depth2,/home/liangyi/SRS_AI/Model_AIIC_refactor/experiments_refactored/20260422_050408_full_mlp_capacity_search_v2/full_mlp_capacity_search_hd128_depth2,full_mlp_capacity_search_v2,full_mlp_capacity_search_hd128_depth2,supervised_nmse_plateau,full_mlp,12,6,eager,fp32,float32,1,1,ok,,0.0,20,50,0.05977736,0.001481519878503154,0.058124,0.059389,0.061913,0.0634818,0.06391499,0.064184,16728.741449940244,16.728741449940244,59.388999999999996,59.388999999999996,16728.741449940244,3600,3456,7128,single-thread,0.015625,0.0078125,,,,,True,,128,64,nex-flexran-gpu-01,3.11.9,2.1.2+cu121
20260422_131948,2026-04-22T19:47:25.032055,cpu,full_mlp_capacity_search_hd128_depth2,/home/liangyi/SRS_AI/Model_AIIC_refactor/experiments_refactored/20260422_050408_full_mlp_capacity_search_v2/full_mlp_capacity_search_hd128_depth2,full_mlp_capacity_search_v2,full_mlp_capacity_search_hd128_depth2,supervised_nmse_plateau,full_mlp,12,6,eager,fp32,float32,1,2,ok,,0.0,20,50,0.0580528,0.0028398299385702665,0.05586,0.057356500000000005,0.060221,0.06151585,0.06853368999999998,0.074815,17225.697985282364,17.225697985282363,57.356500000000004,57.356500000000004,8612.848992641182,3600,3456,7128,sub-physical,0.03125,0.015625,,,,,True,,128,64,nex-flexran-gpu-01,3.11.9,2.1.2+cu121
20260422_131948,2026-04-22T19:47:25.032055,cpu,full_mlp_capacity_search_hd128_depth2,/home/liangyi/SRS_AI/Model_AIIC_refactor/experiments_refactored/20260422_050408_full_mlp_capacity_search_v2/full_mlp_capacity_search_hd128_depth2,full_mlp_capacity_search_v2,full_mlp_capacity_search_hd128_depth2,supervised_nmse_plateau,full_mlp,12,6,eager,fp32,float32,1,4,ok,,0.0,20,50,0.05749804,0.001803465641036724,0.05545,0.056963,0.0594897,0.06075585,0.0642501,0.064892,17391.89718466925,17.39189718466925,56.963,56.963,4347.974296167313,3600,3456,7128,sub-physical,0.0625,0.03125,,,,,True,,128,64,nex-flexran-gpu-01,3.11.9,2.1.2+cu121
20260422_131948,2026-04-22T19:47:25.032055,cpu,full_mlp_capacity_search_hd128_depth2,/home/liangyi/SRS_AI/Model_AIIC_refactor/experiments_refactored/20260422_050408_full_mlp_capacity_search_v2/full_mlp_capacity_search_hd128_depth2,full_mlp_capacity_search_v2,full_mlp_capacity_search_hd128_depth2,supervised_nmse_plateau,full_mlp,12,6,eager,fp32,float32,1,8,ok,,0.0,20,50,0.0561235,0.001858701764673397,0.054569,0.055594000000000005,0.0574393,0.05902285,0.06317376999999999,0.06647,17817.848138480316,17.817848138480315,55.594,55.594,2227.2310173100395,3600,3456,7128,sub-physical,0.125,0.0625,,,,,True,,128,64,nex-flexran-gpu-01,3.11.9,2.1.2+cu121
20260422_131948,2026-04-22T19:47:25.032055,cpu,full_mlp_capacity_search_hd128_depth2,/home/liangyi/SRS_AI/Model_AIIC_refactor/experiments_refactored/20260422_050408_full_mlp_capacity_search_v2/full_mlp_capacity_search_hd128_depth2,full_mlp_capacity_search_v2,full_mlp_capacity_search_hd128_depth2,supervised_nmse_plateau,full_mlp,12,6,eager,fp32,float32,1,64,ok,,0.0,20,50,0.05953486,0.0018245982243770824,0.057831,0.059024,0.0611034,0.061835,0.06669439,0.067669,16796.881692507548,16.796881692507547,59.024,59.024,262.45127644543044,3600,3456,7128,all-physical,1.0,0.5,,,,,True,,128,64,nex-flexran-gpu-01,3.11.9,2.1.2+cu121
20260422_131948,2026-04-22T19:47:25.032055,cpu,full_mlp_capacity_search_hd128_depth2,/home/liangyi/SRS_AI/Model_AIIC_refactor/experiments_refactored/20260422_050408_full_mlp_capacity_search_v2/full_mlp_capacity_search_hd128_depth2,full_mlp_capacity_search_v2,full_mlp_capacity_search_hd128_depth2,supervised_nmse_plateau,full_mlp,12,6,eager,fp32,float32,2,1,ok,,0.0,20,50,0.07192438,0.001728340972030693,0.069812,0.0716105,0.07353230000000001,0.0747447,0.07836283999999999,0.080854,27806.98283391529,27.80698283391529,71.61049999999999,35.805249999999994,27806.98283391529,3600,3456,7128,single-thread,0.015625,0.0078125,,,,,True,,128,64,nex-flexran-gpu-01,3.11.9,2.1.2+cu121
20260422_131948,2026-04-22T19:47:25.032055,cpu,full_mlp_capacity_search_hd128_depth2,/home/liangyi/SRS_AI/Model_AIIC_refactor/experiments_refactored/20260422_050408_full_mlp_capacity_search_v2/full_mlp_capacity_search_hd128_depth2,full_mlp_capacity_search_v2,full_mlp_capacity_search_hd128_depth2,supervised_nmse_plateau,full_mlp,12,6,eager,fp32,float32,2,2,ok,,0.0,20,50,0.07171418,0.003785413016779015,0.069283,0.07082250000000001,0.0737137,0.0747935,0.08751300999999997,0.095378,27888.487325658607,27.888487325658605,70.8225,35.41125,13944.243662829304,3600,3456,7128,sub-physical,0.03125,0.015625,,,,,True,,128,64,nex-flexran-gpu-01,3.11.9,2.1.2+cu121
20260422_131948,2026-04-22T19:47:25.032055,cpu,full_mlp_capacity_search_hd128_depth2,/home/liangyi/SRS_AI/Model_AIIC_refactor/experiments_refactored/20260422_050408_full_mlp_capacity_search_v2/full_mlp_capacity_search_hd128_depth2,full_mlp_capacity_search_v2,full_mlp_capacity_search_hd128_depth2,supervised_nmse_plateau,full_mlp,12,6,eager,fp32,float32,2,4,ok,,0.0,20,50,0.07172506,0.001862866258323447,0.069943,0.07130149999999999,0.0735794,0.0750692,0.07855144999999998,0.081538,27884.256911043365,27.884256911043366,71.30149999999999,35.650749999999995,6971.064227760841,3600,3456,7128,sub-physical,0.0625,0.03125,,,,,True,,128,64,nex-flexran-gpu-01,3.11.9,2.1.2+cu121
20260422_131948,2026-04-22T19:47:25.032055,cpu,full_mlp_capacity_search_hd128_depth2,/home/liangyi/SRS_AI/Model_AIIC_refactor/experiments_refactored/20260422_050408_full_mlp_capacity_search_v2/full_mlp_capacity_search_hd128_depth2,full_mlp_capacity_search_v2,full_mlp_capacity_search_hd128_depth2,supervised_nmse_plateau,full_mlp,12,6,eager,fp32,float32,2,8,ok,,0.0,20,50,0.08391124,0.002074821202513604,0.081945,0.08324899999999999,0.0863148,0.08799309999999999,0.09104841999999999,0.093519,23834.70915219463,23.83470915219463,83.249,41.6245,2979.338644024329,3600,3456,7128,sub-physical,0.125,0.0625,,,,,True,,128,64,nex-flexran-gpu-01,3.11.9,2.1.2+cu121
20260422_131948,2026-04-22T19:47:25.032055,cpu,full_mlp_capacity_search_hd128_depth2,/home/liangyi/SRS_AI/Model_AIIC_refactor/experiments_refactored/20260422_050408_full_mlp_capacity_search_v2/full_mlp_capacity_search_hd128_depth2,full_mlp_capacity_search_v2,full_mlp_capacity_search_hd128_depth2,supervised_nmse_plateau,full_mlp,12,6,eager,fp32,float32,2,64,ok,,0.0,20,50,0.06748232,0.0019083841168905178,0.065635,0.067,0.06956330000000001,0.0704243,0.0748764,0.076464,29637.392431084172,29.637392431084173,67.0,33.5,463.0842567356902,3600,3456,7128,all-physical,1.0,0.5,,,,,True,,128,64,nex-flexran-gpu-01,3.11.9,2.1.2+cu121
